date,avg-block-size,avg-confirmation-time,blocks-size,cost-per-transaction-percent,cost-per-transaction,difficulty,estimated-transaction-volume-usd,estimated-transaction-volume,hash-rate,market-cap,market-price,median-confirmation-time,mempool-count,mempool-growth,mempool-size,miners-revenue,n-transactions-excluding-popular,n-transactions-per-block,n-transactions-total,n-transactions,n-unique-addresses,output-volume,total-bitcoins,trade-volume,transaction-fees-usd,transaction-fees,transactions-per-second
2015-08-12,0.503203801587302,,42616.083142,1.22825006412255,7.32874036169541,52699842409.347,74510596.774974,274967.14434635,322225.975199739,3926181027.4186993,270.98,9.18333333333333,,,,915176.452666715,117898.0,935.698412698413,79619372.0,117898.0,234117.0,1367337.17584128,14488822.154471545,2274318.8812,7393.452666715,25.59291304,
2015-08-13,0.444049387755102,,42679.503729,1.25704635165558,8.44674894406593,52699842409.347,81950602.1486464,306323.03722441,390338.782965537,3877108530.6059027,267.53,8.78333333333333,,,,1030157.05446934,117507.0,799.367346938776,79736890.0,117507.0,228212.0,1476997.21235013,14492238.368055556,2547131.7276,6854.8044693363,24.68525201,
2015-08-14,0.433368661971831,,42744.827898,1.40716255159031,8.9047828023619,52699842409.347,78501748.7970648,296815.444635,351042.932331422,3833866947.5820894,264.48,8.5,,,,1104647.2114158,111255.0,783.485915492958,79854271.0,111255.0,227327.0,1396733.76104885,14495867.164179105,2863585.7904,7055.2114157952,24.26238231,
2015-08-15,0.391478218978102,,42806.014541,1.75865121159117,10.1457752547221,52699842409.347,58928126.6554237,221592.62458325,351042.932331422,3855821146.207692,265.93,9.38333333333333,,,,1036340.21339359,94944.0,693.021897810219,79965106.0,94944.0,226697.0,1051601.12839158,14499383.846153846,2128338.8434,5861.4633962472,20.52411841,
2015-08-16,0.378582637681159,,42859.751184,1.5768888149147,10.8112156577479,52699842409.347,64156782.5224129,245407.11671351,385099.336214322,3791466601.8,261.43,7.45,,,,1011681.12760508,89498.0,648.536231884058,80060100.0,89498.0,233711.0,1102992.14464068,14502798.461538462,1436351.3203,5175.6276050778,18.9535101,
2015-08-17,0.425367918367347,,42911.822848,1.2291688899606,9.13663287524405,52699842409.347,94825069.639718,370251.33590925,377240.166087499,3715239073.2985077,256.11,7.28333333333333,,,,1165560.25589488,115049.0,782.646258503401,80149184.0,115049.0,233221.0,1534698.41447348,14506419.402985075,2467192.1463,6662.5058948826,23.50533255,
2015-08-18,0.479367432624114,,42974.723213,0.857476287305151,7.79454138796084,52699842409.347,112283587.327057,437479.88516737,379859.889463106,3724128450.5766425,256.66,8.43333333333333,,,,962805.135865087,119798.0,849.631205673759,80265300.0,119798.0,249286.0,1838006.14031512,14509968.248175183,2217899.1574,6746.6358650864,25.60465587,
2015-08-19,0.414436307692308,,43042.03586,1.08830742084475,7.69411778593117,52699842409.347,91348202.351751,411274.60425803,398197.95309236,3223640112.8869863,222.11,7.78333333333333,,,,994149.265002381,120151.0,770.198717948718,80384173.0,120151.0,238988.0,1672000.19389035,14513709.93150685,3511192.6185,5759.7650023809,24.16873641,
2015-08-20,0.407439186666667,,43106.935463,1.15178592241801,7.41796476371204,52699842409.347,86014793.611795,380175.88336705,406057.123219183,3284575870.278777,226.25,8.48333333333333,,,,990706.284017562,118230.0,788.2,80504991.0,118230.0,227464.0,1614044.40955465,14517462.410071943,5575042.0875,6518.78401756249,25.77554216,
2015-08-21,0.366044878787879,,43167.882135,1.37836149539309,9.04673788817363,52699842409.347,79378416.372664,337335.49943761,403437.399843575,3417027692.625,235.31,7.58333333333333,,,,1094121.52693361,113792.0,689.648484848485,80623590.0,113792.0,238831.0,1443062.6605751,14521387.5,3720105.2078,5812.7769336074,23.20451447,
2015-08-22,0.378241829113924,,43228.391952,1.76844153381816,9.79773891635753,54256630327.89,63032265.1440629,269957.02233099,412658.093587566,3391553594.5510206,233.49,7.75,,,,1114688.756514,105665.0,668.76582278481,80736941.0,105665.0,258265.0,1298520.28880771,14525476.8707483,2404662.1422,5611.2565139964,22.39789595,
2015-08-23,0.408776962686567,,43288.041699,1.93954636868045,8.2334742795976,54256630327.89,45540912.8123172,197146.80871133,369504.306022853,3356229454.1015625,231.0,8.96666666666667,,,,883287.12071523,94529.0,705.440298507463,80842242.0,94529.0,243426.0,1054276.88783658,14529131.8359375,3653763.96,5487.12071523,20.68006617,
2015-08-24,0.464596006451613,,43342.549112,0.820841176911264,7.26419552922037,54256630327.89,115402701.063488,505841.59315985,423446.540478744,3315490444.1633334,228.14,7.8,,,,947272.889596924,125368.0,808.825806451613,80936438.0,125368.0,247849.0,2044762.55924107,14532701.166666666,2915321.211,6195.389596924,26.21538332,
2015-08-25,0.486048422222222,,43414.121443,0.842040443617305,6.21646024201885,54256630327.89,99028180.1550448,469416.85701102,372201.417745648,3066580421.712,210.96,9.78333333333333,,,,833857.327483683,121973.0,903.503703703704,81061017.0,121973.0,242047.0,2090682.3965246,14536312.2,7932773.1816,5839.3274836824,25.2405721,
2015-08-26,0.384749552795031,,43480.368992,1.34437963651765,7.98091027358052,54256630327.89,82671704.815296,372177.12517578,418052.317033155,3229768398.9459457,222.13,7.98333333333333,,,,1111421.56469882,122852.0,763.055900621118,81184230.0,122852.0,237648.0,1602665.08233325,14539991.891891891,9396236.7206,6324.8146988232,25.15845138,
2015-08-27,0.440666610294117,,43542.391465,1.56901119675276,6.96903903217477,54256630327.89,57019568.6664293,253375.26069334,401869.646696388,3272923639.4330707,225.04,8.1,,,,894643.416716403,119917.0,881.742647058824,81307696.0,119917.0,233997.0,1520685.26356956,14543741.732283464,5409804.072,5735.4167164032,23.84085221,
2015-08-28,0.411358673076923,,43601.775646,1.22066812523313,7.58377850183046,54256630327.89,81628861.211412,362617.658973,401869.646696388,3274760530.5033555,225.11,7.81666666666667,,,,996417.489798501,120547.0,772.737179487179,81426048.0,120547.0,243645.0,1697424.74773243,14547379.194630872,3228241.7303,5933.48979850051,24.47653218,
2015-08-29,0.35104725,,43666.017407,2.32835282705261,9.75675178584843,54256630327.89,47454711.3264988,204970.24588156,445023.434261101,3368933485.395973,231.52,7.46666666666667,,,,1104913.11274019,107489.0,671.80625,81546557.0,107489.0,243100.0,970603.207651383,14551371.308724832,5305797.0896,5193.112740192,21.35923021,
2015-08-30,0.37210688,,43722.661623,2.3367205417052,9.57476294448208,54256630327.89,43939773.114772,191350.31622511,388384.088082415,3342316357.7553573,229.63,8.45833333333333,,,,1026749.70435154,98339.0,655.593333333333,81655297.0,98339.0,245385.0,796372.967933219,14555225.17857143,3557779.2939,4896.2043515355,19.51472621,
2015-08-31,0.454286394904458,,43778.058413,1.52763180345368,7.80279613069012,54256630327.89,76347922.7260106,334287.50263151,428840.763924333,3325157778.2805758,228.39,7.23333333333333,,,,1166315.14883878,127260.0,810.573248407643,81752530.0,127260.0,247407.0,1289203.0263143,14559121.582733814,3533942.4192,7235.8988387763,27.56912196,
2015-09-01,0.451843727272727,,43849.641216,1.30692627463565,7.15500276563865,54256630327.89,76226155.5533164,331058.22172993,409960.981864772,3353117570.172414,230.25,7.26666666666667,,,,996219.655070932,130410.0,846.818181818182,81880434.0,130410.0,253803.0,1450189.35933634,14562942.75862069,3642568.815,6144.6550709325,25.26556984,
2015-09-02,0.75569386875,,43919.384518,1.66946013626472,6.08781914449655,54256630327.89,61585258.2451405,270146.32734632,415355.205310361,3320812181.0279603,227.97,12.3,,,,1028141.3362183,150066.0,937.9125,82011379.0,150066.0,239660.0,1420760.40373925,14566882.40131579,5452898.7789,13674.8362183011,53.88841426,
2015-09-03,0.49469795890411,,44040.532361,1.50587856691148,6.87761483726988,54256630327.89,62874506.9484245,274249.79040576,407263.870141977,3340480483.3285713,229.26,10.75,,,,946813.724187596,128682.0,881.383561643836,82160914.0,128682.0,246972.0,1244428.45717284,14570707.857142856,4921790.3616,6847.7241875952,27.97427509,
2015-09-04,0.355466628205128,,44112.309374,1.64640382857126,8.93563129156049,56957648455.01,59716732.8159282,262791.46636124,430369.769449567,3311907767.824324,227.24,7.25,,,,983178.575379109,103973.0,666.49358974359,82289335.0,103973.0,217670.0,1126207.63630032,14574492.905405406,4484506.4108,6046.5753791092,25.08295191,
2015-09-05,0.448417170068027,,44167.520706,2.32705777778632,7.53228360314491,56957648455.01,43177007.3036222,187132.17745253,427538.389387399,3363649403.445652,230.73,8.18333333333333,,,,1004753.90667431,124218.0,845.020408163265,82392945.0,124218.0,269716.0,927671.447311144,14578292.391304348,4818819.123,6846.6566743095,27.84723132,
2015-09-06,0.411318486111111,,44233.815861,1.6160128524062,8.97028881854269,56957648455.01,66001039.5037544,279973.86741221,450189.429884745,3437547228.423664,235.74,7.65,,,,1066585.28110236,106293.0,738.145833333333,82517993.0,106293.0,252302.0,974590.222055489,14581942.938931298,4739102.4366,5755.2811023624,21.87159142,
2015-09-07,0.477577611842106,,44292.887448,1.62941652303753,7.47112737132647,56957648455.01,60159985.1249134,250457.88977899,385067.688454876,3503461691.904762,240.2,8.03333333333333,,,,980256.737882261,125467.0,825.440789473684,82623956.0,125467.0,263783.0,1037449.43822173,14585602.38095238,6187326.212,7446.737882262,29.70364898,
2015-09-08,0.692282625,,44365.729432,1.17654152118907,6.72537317033689,56957648455.01,75148891.3300687,312508.38495475,393561.828641381,3508262262.30916,240.47,8.85,,,,884157.909211509,125379.0,921.904411764706,82749618.0,125379.0,274079.0,1405755.72524584,14589188.93129771,5566863.6671,6442.4092115093,25.62157265,
2015-09-09,0.728354986577181,,44460.043443,1.34270510308291,7.7837619762228,56957648455.01,80109777.2716076,328036.43287174,399224.588765717,3563693413.134892,244.21,8.91666666666667,,,,1075638.06749423,126457.0,848.704697986577,82875097.0,126457.0,251368.0,1322667.48972446,14592741.54676259,5866339.357,7219.3174942294,27.16877078,
2015-09-10,0.698637081871345,,44568.532808,1.89419044891296,9.5141709641197,56957648455.01,73692753.9663637,309243.61714798,478503.230506427,3478383375.320513,238.3,6.78333333333333,,,,1395881.10717179,124951.0,730.707602339181,83001503.0,124951.0,233575.0,1388529.81261117,14596657.051282052,5541270.922,7783.607171787,27.79300834,
2015-09-11,0.698082,,44687.399898,1.66474546641822,5.41980111178169,56957648455.01,62983485.718163,263738.89585094,489828.750755099,3486834998.5516667,238.81,7.41666666666667,,,,1048514.72308529,180002.0,1139.25316455696,83125585.0,180002.0,276094.0,1229166.2866691,14600875.166666666,4940577.6992,9691.2230852866,38.07931771,
2015-09-12,0.662130725925926,,44798.401472,2.6352767214639,6.15653084355368,56957648455.01,35117509.7603435,146359.54722157,385067.688454876,3504212279.0433073,239.94,9.63333333333333,,,,925443.559872146,137740.0,1020.2962962963,83306172.0,137740.0,229007.0,792194.701438834,14604535.62992126,3314029.6854,7673.0598721458,29.08465555,
2015-09-13,0.623393410596026,,44887.740011,2.03791174080797,6.17835390437474,56957648455.01,47248264.0761145,201287.70960727,396393.208703549,3428964007.6,234.73,9.23333333333333,,,,962877.92093509,146048.0,967.205298013245,83444582.0,146048.0,277388.0,857284.686977702,14608120.0,4090970.6793,6353.1709350897,25.36632619,
2015-09-14,0.742593263157895,,44981.374925,1.55860564240324,5.29184082838297,56957648455.01,63210887.9514316,274829.94761492,450189.429884745,3360739855.172414,230.0,8.1,,,,985208.4662242,166715.0,1096.80921052632,83589772.0,166715.0,251592.0,1274802.36453353,14611912.413793104,4512413.7,7708.46622419999,31.22149088,
2015-09-15,0.6977808625,,45094.731086,1.62687421703788,5.5853943961844,56957648455.01,62572926.7326678,272399.66363096,461514.950133417,3357395946.9375,229.71,7.0,,,,1017982.81185978,162999.0,1018.74375,83757215.0,162999.0,268665.0,1328808.24684987,14615802.30263158,3831923.4447,7258.8118597761,28.87989851,
2015-09-16,0.675848605633803,,45206.132909,1.47691667775311,5.07100627442006,56957648455.01,59479358.0546989,259124.15289143,421875.629263062,3355778825.6666665,229.54,7.8,,,,878460.558930335,167269.0,1177.95070422535,83919841.0,167269.0,245432.0,1447703.35135689,14619581.88405797,3970525.535,6208.5589303356,26.10466496,
2015-09-17,0.705267833333333,,45302.362158,1.39843782158363,3.08483615305667,56957648455.01,69067225.2004938,302488.61385054,399224.588765717,3338904133.3069854,228.33,9.21666666666667,,,,965862.199522043,259279.0,1800.54861111111,84088349.0,259279.0,266333.0,1313550.11067868,14623151.286764706,4148975.2968,6876.1995220431,27.11789352,
2015-09-18,0.556745918367347,,45403.905783,1.3570822424284,5.81885827905958,59335351233.8666,77052107.6594763,331877.96726311,424738.988410217,3395901060.4,232.17,8.1,,,,1045660.47046356,161504.0,1098.66666666667,84346930.0,161504.0,259008.0,1294189.43775995,14626786.666666666,3400336.2813,6699.72046356419,25.40203437,
2015-09-19,0.469263016,,45485.813166,1.42173549454387,6.50373466602328,59335351233.8666,54750865.682091,235467.3390766,389344.072709366,3401813047.090909,232.52,8.75,,,,778412.490972329,114851.0,918.808,84509023.0,114851.0,221522.0,1103841.71048613,14630195.454545455,4524564.8264,5283.49097232921,21.74704429,
2015-09-20,0.4792385703125,,45544.334948,1.47096563395176,7.10383784730676,59335351233.8666,57494137.1871269,249703.0931037,353949.157008514,3369339779.132231,230.25,9.56666666666667,,,,845718.999559717,109158.0,852.796875,84623160.0,109158.0,300561.0,921339.931160274,14633397.520661157,2585884.7925,5306.4995597175,21.2534805,
2015-09-21,0.602381803030303,,45605.684849,0.966746922814804,6.09679324443181,59335351233.8666,85241860.0396714,370359.14163917,389344.072709366,3368763027.4960628,230.16,8.78333333333333,,,,824073.058883626,131679.0,997.568181818182,84732170.0,131679.0,291556.0,1626346.88548079,14636613.77952756,3084422.4936,7005.0588836256,28.77250376,
2015-09-22,0.486307305732484,,45685.258301,1.26792761699904,6.85679886867123,59335351233.8666,79497440.5934119,351338.84559779,471932.209344685,3312649099.9510136,226.27,6.75,,,,1007970.00409128,136784.0,871.235668789809,84864066.0,136784.0,304462.0,1509301.54905112,14640248.817567568,3185725.4737,6725.2540912766,27.82720079,
2015-09-23,0.459780791139241,,45761.084351,1.54999744481872,7.32820349682467,59335351233.8666,67307059.7440224,292105.97927273,442436.446260643,3374312775.214765,230.42,8.2,,,,1043257.70621495,131400.0,831.645569620253,84999758.0,131400.0,244535.0,1275111.38661959,14644183.55704698,4455143.0496,6367.7062149538,25.52187592,
2015-09-24,0.487708921428571,,45834.272705,1.38011015081365,6.63292140048428,59335351233.8666,66941501.4969483,291785.81421388,427688.564718621,3360512832.003788,229.42,8.15,,,,923866.457266453,125367.0,895.478571428571,85132646.0,125367.0,243301.0,1218839.38380384,14647863.446969697,3116907.0026,6186.457266452,24.27461543,
2015-09-25,0.428839268292683,,45901.80822,1.60696651691201,8.12308737014684,59335351233.8666,71300659.2032612,303553.19412712,477831.361961494,3441694561.497533,234.0,7.75,,,,1145777.71973395,128166.0,781.5,85256220.0,128166.0,243983.0,1377613.43558704,14651727.30263158,5663214.18,6942.8697339514,27.11947875,
2015-09-26,0.437717931972789,,45972.517846,2.67021485568887,9.41968621987624,59335351233.8666,45691679.6660647,194986.16733875,448335.598877451,3433892839.086728,235.22,7.58333333333333,,,,1220066.01825703,115622.0,786.544217687075,85385168.0,115622.0,245195.0,1031722.86317707,14655634.074074075,5305732.8734,6530.60159036365,24.99832779,
2015-09-27,0.442061563758389,,46037.043587,2.63210837100111,8.85732377417906,59335351233.8666,39099840.0866747,167177.86346634,424738.988410217,3427853447.769953,233.99,8.15,,,,1029150.16396941,108749.0,729.859060402685,85501039.0,108749.0,256084.0,762307.973622971,14659283.802816901,3534985.2058,5566.74730274733,21.98745167,
2015-09-28,0.514718125874126,,46102.42831,1.29329996070003,6.94396416670753,59335351233.8666,81000031.700816,340214.46886604,409991.106868195,3491596644.4685116,232.41,7.9,,,,1047573.37815367,138570.0,969.020979020979,85608895.0,138570.0,248280.0,1498942.32585887,14662909.541984733,4069138.8645,6796.6281536653,26.28988147,
2015-09-29,0.464740442528735,,46176.068157,1.45436781438022,7.95935770344607,59335351233.8666,86579632.3976805,363181.57960539,510276.701353941,3498815206.2546296,239.14,6.56666666666667,,,,1259186.30740058,140664.0,808.413793103448,85747542.0,140664.0,273176.0,1708232.25344777,14666838.734567901,4200623.2356,7292.01573390948,27.3765497,
2015-09-30,0.514060418918919,,46257.089096,1.21261379645246,6.43333755330137,59335351233.8666,80758529.9265131,340660.20213622,457184.327802664,3479962172.1285715,236.94,8.03333333333333,,,,979289.075701089,139848.0,944.918918918919,85888413.0,139848.0,264581.0,1427955.31671064,14670885.535714285,4710068.6556,6875.4507010886,26.79319008,
2015-10-01,0.457235711409396,,46332.74864,1.18703318806849,6.82883690630733,60813224039.4403,87143762.7968696,366628.10218649,465548.431663339,3484780888.0341725,236.17,7.86666666666667,,,,1034425.38573053,134327.0,901.523489932886,86027709.0,134327.0,248462.0,1594273.51700915,14674626.43884892,4930863.5365,7555.7607305283,28.82708269,
2015-10-02,0.52803902173913,,46401.474605,1.09646512089928,6.14936054616149,60813224039.4403,79790000.4502524,335232.73442305,377880.220505957,3492968037.9018517,238.03,8.0,,,,874869.524902395,139746.0,1012.65217391304,86163255.0,139746.0,256031.0,1736936.17324968,14678194.629629629,4844212.7981,6273.2749023954,25.92049816,
